id,user_id,ip,action_time,action
199481,,135.228.91.152,2023-04-20 18:37:16,"('id': 314963, 'action': 'search', 'time': '2023-04-20 18:37:16')"
641192,,217.34.78.43,2023-09-28 17:43:15,"('id': 857891, 'action': 'search', 'time': '2023-09-28 17:43:15')"
413242,,112.191.82.17,2023-07-17 06:03:37,"('id': 978080, 'action': 'search', 'time': '2023-07-17 06:03:37')"
288910,,50.11.61.137,2023-05-28 10:23:00,"('id': 228443, 'action': 'search', 'time': '2023-05-28 10:23:00')"
937823,16935.0,231.229.255.124,2023-12-14 06:08:01,"('id': 289394, 'action': 'search', 'time': '2023-12-14 06:08:01')"
828449,,29.68.111.133,,"('id': 874243, 'action': 'search', 'time': '2023-11-18 04:43:07')"
464126,,96.12.90.163,2023-08-06 11:23:59,"('id': 614139, 'action': 'search', 'time': '2023-08-06 11:23:59')"
595894,,136.29.57.92,2023-09-17 07:33:28,"('id': 634442, 'action': 'search', 'time': '2023-09-17 07:33:28')"
24434,,191.104.225.103,2023-01-15 22:46:39,"('id': 511121, 'action': 'search', 'time': '2023-01-15 22:46:39')"
32888,75890.0,254.4.48.190,2023-01-25 05:32:59,"('id': 864071, 'action': 'search', 'time': '2023-01-25 05:32:59')"
739356,,50.85.126.192,2023-10-25 10:59:00,"('id': 373747, 'action': 'search', 'time': '2023-10-25 10:59:00')"
787549,,208.176.120.59,2023-11-08 02:30:51,"('id': 40466, 'action': 'click', 'time': '2023-11-08 02:30:51')"
595573,43198.0,198.29.58.202,2023-09-17 05:48:34,"('id': 735424, 'action': 'click', 'time': '2023-09-17 05:48:34')"
258827,31011.0,130.99.79.133,2023-05-15 15:48:01,"('id': 243312, 'action': 'search', 'time': '2023-05-15 15:48:01')"
957517,,220.133.218.83,,"('id': 207937, 'action': 'search', 'time': '2023-12-18 12:56:52')"
969618,,224.95.217.240,2023-12-21 05:33:33,"('id': 200611, 'action': 'click', 'time': '2023-12-21 05:33:33')"
621287,,2.247.46.155,,"('id': 184174, 'action': 'search', 'time': '2023-09-23 22:12:30')"
183212,,230.194.240.131,2023-04-13 13:15:37,"('id': 429247, 'action': 'click', 'time': '2023-04-13 13:15:37')"
64646,77347.0,124.202.3.163,2023-02-16 22:30:28,"('id': 227441, 'action': 'search', 'time': '2023-02-16 22:30:28')"
127130,86533.0,57.124.68.231,2023-03-20 11:19:24,"('id': 152386, 'action': 'search', 'time': '2023-03-20 11:19:24')"
557451,63278.0,87.218.99.186,2023-09-07 04:26:04,"('id': 688027, 'action': 'search', 'time': '2023-09-07 04:26:04')"
669690,,174.128.114.183,2023-10-06 08:52:52,"('id': 854969, 'action': 'search', 'time': '2023-10-06 08:52:52')"
13523,56392.0,244.143.138.0,,"('id': 639175, 'action': 'search', 'time': '2021-05-13 14:32:35')"
888394,,107.0.227.188,2023-12-02 21:56:22,"('id': 763763, 'action': 'search', 'time': '2023-12-02 21:56:22')"
40122,,237.28.136.0,2023-01-31 11:53:19,"('id': 657628, 'action': 'search', 'time': '2023-01-31 11:53:19')"
1737,,244.143.138.0,2021-02-06 03:46:45,"('id': 613778, 'action': 'search', 'time': '2021-02-06 03:46:45')"
153044,16097.0,152.17.82.157,2023-03-31 18:55:49,"('id': 153711, 'action': 'click', 'time': '2023-03-31 18:55:49')"
527913,,57.210.205.208,2023-08-29 11:00:56,"('id': 519412, 'action': 'search', 'time': '2023-08-29 11:00:56')"
324302,,101.136.57.245,2023-06-11 13:41:43,"('id': 29539, 'action': 'click', 'time': '2023-06-11 13:41:43')"
776514,,240.175.0.185,2023-11-05 08:28:25,"('id': 927597, 'action': 'search', 'time': '2023-11-05 08:28:25')"
653443,29492.0,84.172.37.82,2023-10-02 04:01:32,"('id': 861595, 'action': 'search', 'time': '2023-10-02 04:01:32')"
267084,49246.0,142.210.238.155,2023-05-19 07:28:03,"('id': 924956, 'action': 'click', 'time': '2023-05-19 07:28:03')"
995311,50285.0,143.35.42.71,2023-12-27 03:24:49,"('id': 870713, 'action': 'search', 'time': '2023-12-27 03:24:49')"
763584,,68.51.51.93,2023-11-02 00:45:21,"('id': 175784, 'action': 'click', 'time': '2023-11-02 00:45:21')"
717966,,240.43.22.89,2023-10-19 11:26:53,"('id': 909094, 'action': 'search', 'time': '2023-10-19 11:26:53')"
811760,,154.38.78.187,2023-11-14 07:30:10,"('id': 179243, 'action': 'search', 'time': '2023-11-14 07:30:10')"
353880,,0.229.28.123,2023-06-23 15:54:19,"('id': 133164, 'action': 'click', 'time': '2023-06-23 15:54:19')"
45979,21681.0,104.191.111.176,2023-02-04 21:21:37,"('id': 823544, 'action': 'search', 'time': '2023-02-04 21:21:37')"
315882,,1.57.176.58,2023-06-08 04:25:05,"('id': 234436, 'action': 'search', 'time': '2023-06-08 04:25:05')"
786677,,131.140.157.165,2023-11-07 20:22:38,"('id': 749084, 'action': 'click', 'time': '2023-11-07 20:22:38')"
365549,21985.0,185.87.209.241,2023-06-28 07:18:02,"('id': 427929, 'action': 'click', 'time': '2023-06-28 07:18:02')"
272335,9748.0,88.136.236.255,2023-05-21 12:09:05,"('id': 306914, 'action': 'search', 'time': '2023-05-21 12:09:05')"
57046,73337.0,97.40.219.172,2023-02-12 07:44:37,"('id': 793048, 'action': 'search', 'time': '2023-02-12 07:44:37')"
189605,,159.108.125.11,2023-04-16 08:30:32,"('id': 116389, 'action': 'search', 'time': '2023-04-16 08:30:32')"
345462,,65.47.23.199,2023-06-20 04:55:59,"('id': 574372, 'action': 'search', 'time': '2023-06-20 04:55:59')"
199454,,114.214.198.238,,"('id': 501849, 'action': 'click', 'time': '2023-04-20 18:10:20')"
171726,,149.178.101.154,2023-04-08 14:15:35,"('id': 571837, 'action': 'search', 'time': '2023-04-08 14:15:35')"
779234,23890.0,196.4.28.39,,"('id': 739433, 'action': 'search', 'time': '2023-11-05 23:45:08')"
303360,,74.240.140.250,2023-06-03 08:11:09,"('id': 436790, 'action': 'click', 'time': '2023-06-03 08:11:09')"
384438,85071.0,63.65.64.135,2023-07-05 20:45:08,"('id': 488337, 'action': 'search', 'time': '2023-07-05 20:45:08')"
240543,46287.0,67.167.123.25,2023-05-08 05:12:27,"('id': 640053, 'action': 'search', 'time': '2023-05-08 05:12:27')"
548986,32068.0,244.116.13.91,2023-09-04 23:32:54,"('id': 3005, 'action': 'search', 'time': '2023-09-04 23:32:54')"
225452,,128.174.88.178,2023-05-01 20:46:02,"('id': 881412, 'action': 'click', 'time': '2023-05-01 20:46:02')"
379055,,250.220.163.168,2023-07-03 16:56:29,"('id': 567597, 'action': 'search', 'time': '2023-07-03 16:56:29')"
825668,,167.154.54.111,2023-11-17 12:40:07,"('id': 399202, 'action': 'search', 'time': '2023-11-17 12:40:07')"
742825,,14.201.247.67,2023-10-26 10:47:17,"('id': 219736, 'action': 'search', 'time': '2023-10-26 10:47:17')"
259075,,165.113.77.103,2023-05-15 18:23:23,"('id': 498159, 'action': 'search', 'time': '2023-05-15 18:23:23')"
705794,,82.206.251.42,2023-10-16 03:35:14,"('id': 84109, 'action': 'search', 'time': '2023-10-16 03:35:14')"
914379,,223.109.90.236,2023-12-09 02:03:07,"('id': 141466, 'action': 'click', 'time': '2023-12-09 02:03:07')"
219475,,187.254.238.32,2023-04-29 06:45:56,"('id': 261134, 'action': 'search', 'time': '2023-04-29 06:45:56')"
173095,88058.0,212.144.136.7,2023-04-09 04:04:12,"('id': 977861, 'action': 'click', 'time': '2023-04-09 04:04:12')"
613908,68222.0,225.137.150.125,2023-09-22 01:40:57,"('id': 50933, 'action': 'search', 'time': '2023-09-22 01:40:57')"
666539,,0.190.11.176,2023-10-05 13:58:47,"('id': 23521, 'action': 'search', 'time': '2023-10-05 13:58:47')"
898099,4712.0,71.41.131.152,2023-12-05 06:22:04,"('id': 331702, 'action': 'click', 'time': '2023-12-05 06:22:04')"
362339,,65.47.23.199,2023-06-26 23:32:41,"('id': 555246, 'action': 'search', 'time': '2023-06-26 23:32:41')"
809688,,251.2.117.207,2023-11-13 18:47:19,"('id': 645804, 'action': 'search', 'time': '2023-11-13 18:47:19')"
216933,,137.155.201.254,2023-04-28 05:42:01,"('id': 593442, 'action': 'click', 'time': '2023-04-28 05:42:01')"
120548,,62.255.206.202,,"('id': 258463, 'action': 'click', 'time': '2023-03-17 09:43:29')"
81718,42517.0,220.253.82.29,2023-02-26 10:11:34,"('id': 518687, 'action': 'search', 'time': '2023-02-26 10:11:34')"
276384,,65.147.219.251,2023-05-23 05:28:01,"('id': 615413, 'action': 'click', 'time': '2023-05-23 05:28:01')"
543611,,103.197.93.59,2023-09-03 12:38:30,"('id': 862331, 'action': 'search', 'time': '2023-09-03 12:38:30')"
630608,,236.108.184.174,2023-09-26 04:21:15,"('id': 18811, 'action': 'search', 'time': '2023-09-26 04:21:15')"
239660,54942.0,144.123.148.103,2023-05-07 18:47:47,"('id': 391977, 'action': 'search', 'time': '2023-05-07 18:47:47')"
371403,,150.67.53.75,2023-06-30 18:24:55,"('id': 688425, 'action': 'search', 'time': '2023-06-30 18:24:55')"
492602,,119.194.116.198,,"('id': 605340, 'action': 'click', 'time': '2023-08-16 21:20:19')"
497387,,226.99.194.31,2023-08-18 13:46:49,"('id': 288104, 'action': 'search', 'time': '2023-08-18 13:46:49')"
759332,,174.252.123.33,2023-10-31 13:16:40,"('id': 929205, 'action': 'search', 'time': '2023-10-31 13:16:40')"
130527,48788.0,50.151.160.206,2023-03-22 00:09:07,"('id': 977846, 'action': 'search', 'time': '2023-03-22 00:09:07')"
436778,51186.0,133.254.114.72,2023-07-26 22:31:47,"('id': 895907, 'action': 'search', 'time': '2023-07-26 22:31:47')"
1004928,99611.0,99.214.221.156,2023-12-29 09:09:35,"('id': 383976, 'action': 'search', 'time': '2023-12-29 09:09:35')"
165484,44497.0,42.6.71.26,2023-04-06 00:44:02,"('id': 31319, 'action': 'search', 'time': '2023-04-06 00:44:02')"
720587,,56.141.218.206,,"('id': 96548, 'action': 'click', 'time': '2023-10-20 05:08:20')"
715157,,226.33.34.134,2023-10-18 14:12:59,"('id': 971581, 'action': 'search', 'time': '2023-10-18 14:12:59')"
206606,,158.42.101.215,,"('id': 238347, 'action': 'search', 'time': '2023-04-23 21:44:41')"
406525,30308.0,128.87.3.81,2023-07-14 13:48:41,"('id': 541330, 'action': 'search', 'time': '2023-07-14 13:48:41')"
591564,40766.0,178.246.124.224,2023-09-16 05:14:31,"('id': 483426, 'action': 'search', 'time': '2023-09-16 05:14:31')"
874680,,47.52.179.195,2023-11-29 05:05:30,"('id': 293321, 'action': 'search', 'time': '2023-11-29 05:05:30')"
300380,43477.0,253.155.233.50,2023-06-02 03:30:11,"('id': 271088, 'action': 'search', 'time': '2023-06-02 03:30:11')"
112458,29333.0,60.14.185.14,2023-03-13 13:47:21,"('id': 733999, 'action': 'click', 'time': '2023-03-13 13:47:21')"
100173,54796.0,157.122.165.121,,"('id': 613536, 'action': 'search', 'time': '2023-03-07 18:03:50')"
913686,46780.0,58.0.251.212,2023-12-08 22:17:05,"('id': 299343, 'action': 'search', 'time': '2023-12-08 22:17:05')"
234934,,87.122.4.216,2023-05-05 19:21:24,"('id': 638686, 'action': 'search', 'time': '2023-05-05 19:21:24')"
97190,,175.3.144.17,2023-03-06 08:29:27,"('id': 816241, 'action': 'search', 'time': '2023-03-06 08:29:27')"
282258,,239.238.245.171,2023-05-25 16:22:50,"('id': 106285, 'action': 'search', 'time': '2023-05-25 16:22:50')"
952587,14895.0,63.142.153.255,2023-12-17 11:09:00,"('id': 754834, 'action': 'search', 'time': '2023-12-17 11:09:00')"
188755,,72.112.36.227,2023-04-15 23:17:03,"('id': 785698, 'action': 'search', 'time': '2023-04-15 23:17:03')"
138289,38780.0,147.180.132.33,2023-03-25 10:12:37,"('id': 620219, 'action': 'search', 'time': '2023-03-25 10:12:37')"
650987,,166.212.78.250,2023-10-01 11:41:38,"('id': 471281, 'action': 'search', 'time': '2023-10-01 11:41:38')"
987544,,104.57.50.14,2023-12-25 09:37:24,"('id': 451140, 'action': 'click', 'time': '2023-12-25 09:37:24')"
442197,58234.0,157.184.70.94,2023-07-29 01:52:13,"('id': 371604, 'action': 'search', 'time': '2023-07-29 01:52:13')"
378880,,244.63.223.108,2023-07-03 15:17:15,"('id': 689635, 'action': 'click', 'time': '2023-07-03 15:17:15')"
643528,,26.200.203.173,,"('id': 933757, 'action': 'search', 'time': '2023-09-29 08:21:02')"
526212,,201.9.99.192,2023-08-28 20:23:21,"('id': 934449, 'action': 'search', 'time': '2023-08-28 20:23:21')"
522068,92068.0,229.187.155.86,2023-08-27 11:28:21,"('id': 316661, 'action': 'search', 'time': '2023-08-27 11:28:21')"
451998,71218.0,22.91.152.171,2023-08-02 01:03:50,"('id': 371372, 'action': 'search', 'time': '2023-08-02 01:03:50')"
989661,,195.34.232.42,,"('id': 197140, 'action': 'search', 'time': '2023-12-25 21:59:57')"
939299,23314.0,188.187.252.18,2023-12-14 15:22:14,"('id': 479003, 'action': 'search', 'time': '2023-12-14 15:22:14')"
105414,,236.61.5.122,2023-03-10 04:43:14,"('id': 485450, 'action': 'search', 'time': '2023-03-10 04:43:14')"
48273,,232.218.20.155,2023-02-06 13:38:04,"('id': 876835, 'action': 'search', 'time': '2023-02-06 13:38:04')"
265566,53949.0,111.122.31.132,2023-05-18 15:13:29,"('id': 275416, 'action': 'click', 'time': '2023-05-18 15:13:29')"
887743,,160.178.124.96,2023-12-02 17:10:18,"('id': 483300, 'action': 'search', 'time': '2023-12-02 17:10:18')"
965960,,81.28.198.27,,"('id': 609841, 'action': 'search', 'time': '2023-12-20 09:31:09')"
318188,,74.233.123.157,,"('id': 450074, 'action': 'search', 'time': '2023-06-09 03:05:34')"
920757,,114.81.9.231,2023-12-10 10:19:39,"('id': 597684, 'action': 'search', 'time': '2023-12-10 10:19:39')"
345803,15401.0,110.30.32.100,2023-06-20 07:55:41,"('id': 722430, 'action': 'click', 'time': '2023-06-20 07:55:41')"
37609,68138.0,210.147.7.128,2023-01-29 10:45:49,"('id': 472888, 'action': 'click', 'time': '2023-01-29 10:45:49')"
247089,84441.0,179.115.25.43,2023-05-10 21:41:58,"('id': 261554, 'action': 'search', 'time': '2023-05-10 21:41:58')"
578314,,96.18.56.212,2023-09-12 19:24:50,"('id': 126386, 'action': 'click', 'time': '2023-09-12 19:24:50')"
483300,,67.96.58.38,,"('id': 930980, 'action': 'search', 'time': '2023-08-13 07:27:41')"
996643,,195.109.145.18,2023-12-27 10:51:19,"('id': 428395, 'action': 'click', 'time': '2023-12-27 10:51:19')"
260994,,207.207.84.93,2023-05-16 16:39:04,"('id': 489098, 'action': 'click', 'time': '2023-05-16 16:39:04')"
329351,,38.125.52.170,2023-06-13 14:49:10,"('id': 890937, 'action': 'click', 'time': '2023-06-13 14:49:10')"
881642,,153.60.44.80,2023-12-01 02:57:47,"('id': 701436, 'action': 'search', 'time': '2023-12-01 02:57:47')"
771952,,108.42.75.156,2023-11-04 03:56:09,"('id': 546636, 'action': 'search', 'time': '2023-11-04 03:56:09')"
855043,43050.0,46.7.182.36,2023-11-24 14:34:37,"('id': 620757, 'action': 'search', 'time': '2023-11-24 14:34:37')"
546156,,85.43.157.122,2023-09-04 05:31:45,"('id': 363134, 'action': 'search', 'time': '2023-09-04 05:31:45')"
957139,,224.235.25.204,2023-12-18 11:09:46,"('id': 648799, 'action': 'click', 'time': '2023-12-18 11:09:46')"
954378,,135.114.123.37,2023-12-17 20:19:24,"('id': 222230, 'action': 'search', 'time': '2023-12-17 20:19:24')"
285240,48083.0,5.202.106.192,2023-05-26 23:19:18,"('id': 65232, 'action': 'click', 'time': '2023-05-26 23:19:18')"
123680,,222.64.2.27,2023-03-18 20:30:45,"('id': 607502, 'action': 'click', 'time': '2023-03-18 20:30:45')"
794813,,167.13.102.15,2023-11-10 00:44:50,"('id': 173848, 'action': 'search', 'time': '2023-11-10 00:44:50')"
38836,,57.174.68.114,2023-01-30 11:17:42,"('id': 225195, 'action': 'click', 'time': '2023-01-30 11:17:42')"
136007,,206.212.147.139,2023-03-24 09:42:12,"('id': 439897, 'action': 'search', 'time': '2023-03-24 09:42:12')"
586672,92068.0,229.187.155.86,2023-09-15 00:16:19,"('id': 766803, 'action': 'search', 'time': '2023-09-15 00:16:19')"
644,29229.0,244.143.138.0,2021-01-21 20:23:14,"('id': 877894, 'action': 'search', 'time': '2021-01-21 20:23:14')"
412811,81942.0,136.71.176.148,2023-07-17 01:30:13,"('id': 778797, 'action': 'click', 'time': '2023-07-17 01:30:13')"
220080,,144.164.126.14,2023-04-29 12:39:57,"('id': 542999, 'action': 'click', 'time': '2023-04-29 12:39:57')"
738980,,241.172.87.131,2023-10-25 08:57:51,"('id': 289659, 'action': 'search', 'time': '2023-10-25 08:57:51')"
683649,,36.101.207.211,,"('id': 728646, 'action': 'click', 'time': '2023-10-10 01:31:57')"
982868,,192.29.85.103,2023-12-24 05:51:05,"('id': 747261, 'action': 'search', 'time': '2023-12-24 05:51:05')"
51789,,99.199.112.79,2023-02-08 23:15:53,"('id': 945555, 'action': 'search', 'time': '2023-02-08 23:15:53')"
274743,,1.220.60.114,2023-05-22 13:27:15,"('id': 856110, 'action': 'search', 'time': '2023-05-22 13:27:15')"
439004,,157.168.42.203,2023-07-27 20:38:29,"('id': 148824, 'action': 'click', 'time': '2023-07-27 20:38:29')"
501647,71955.0,113.231.22.78,2023-08-20 01:03:21,"('id': 53611, 'action': 'search', 'time': '2023-08-20 01:03:21')"
135122,,98.209.48.19,2023-03-23 23:13:01,"('id': 110717, 'action': 'search', 'time': '2023-03-23 23:13:01')"
83254,,9.12.74.36,2023-02-27 04:23:24,"('id': 265298, 'action': 'search', 'time': '2023-02-27 04:23:24')"
848087,12571.0,101.183.156.207,2023-11-23 01:05:03,"('id': 868166, 'action': 'search', 'time': '2023-11-23 01:05:03')"
273944,,220.60.224.25,2023-05-22 05:00:28,"('id': 627904, 'action': 'search', 'time': '2023-05-22 05:00:28')"
344900,99698.0,215.206.129.169,2023-06-19 23:41:26,"('id': 955498, 'action': 'search', 'time': '2023-06-19 23:41:26')"
83293,,207.154.72.8,2023-02-27 05:14:26,"('id': 302160, 'action': 'search', 'time': '2023-02-27 05:14:26')"
673507,,141.135.230.239,2023-10-07 09:51:48,"('id': 937316, 'action': 'click', 'time': '2023-10-07 09:51:48')"
369397,,59.209.220.166,2023-06-29 21:38:01,"('id': 726073, 'action': 'search', 'time': '2023-06-29 21:38:01')"
152151,,223.111.69.45,2023-03-31 09:49:53,"('id': 351424, 'action': 'click', 'time': '2023-03-31 09:49:53')"
376087,58341.0,178.84.138.210,2023-07-02 13:31:26,"('id': 860207, 'action': 'search', 'time': '2023-07-02 13:31:26')"
738274,,247.163.226.143,2023-10-25 04:59:29,"('id': 12773, 'action': 'search', 'time': '2023-10-25 04:59:29')"
287275,92816.0,253.36.235.45,2023-05-27 19:20:34,"('id': 490237, 'action': 'click', 'time': '2023-05-27 19:20:34')"
1007062,,146.14.122.247,2023-12-29 21:46:24,"('id': 597677, 'action': 'click', 'time': '2023-12-29 21:46:24')"
738241,,45.62.61.124,2023-10-25 04:51:41,"('id': 735233, 'action': 'click', 'time': '2023-10-25 04:51:41')"
5700,,244.143.138.0,2021-03-12 15:00:56,"('id': 16321, 'action': 'click', 'time': '2021-03-12 15:00:56')"
399549,,43.1.23.116,2023-07-11 19:18:02,"('id': 815682, 'action': 'click', 'time': '2023-07-11 19:18:02')"
913704,,54.197.213.122,,"('id': 184319, 'action': 'click', 'time': '2023-12-08 22:25:31')"
277628,30726.0,22.118.31.31,2023-05-23 17:34:06,"('id': 460697, 'action': 'search', 'time': '2023-05-23 17:34:06')"
483010,26190.0,207.27.254.49,2023-08-13 04:51:28,"('id': 994159, 'action': 'click', 'time': '2023-08-13 04:51:28')"
769066,,247.163.226.143,2023-11-03 12:03:54,"('id': 418865, 'action': 'search', 'time': '2023-11-03 12:03:54')"
422280,87745.0,223.23.108.110,2023-07-20 23:06:09,"('id': 125405, 'action': 'search', 'time': '2023-07-20 23:06:09')"
54160,,201.30.156.154,2023-02-10 10:53:35,"('id': 298471, 'action': 'search', 'time': '2023-02-10 10:53:35')"
857756,,233.150.42.117,2023-11-25 06:30:55,"('id': 160933, 'action': 'click', 'time': '2023-11-25 06:30:55')"
579834,28480.0,144.228.62.147,2023-09-13 05:53:23,"('id': 792305, 'action': 'search', 'time': '2023-09-13 05:53:23')"
443708,23579.0,196.223.94.152,2023-07-29 16:09:40,"('id': 672542, 'action': 'search', 'time': '2023-07-29 16:09:40')"
267436,,182.46.170.43,2023-05-19 11:09:25,"('id': 392919, 'action': 'search', 'time': '2023-05-19 11:09:25')"
898352,,43.197.125.123,2023-12-05 08:11:09,"('id': 24286, 'action': 'search', 'time': '2023-12-05 08:11:09')"
789621,,228.117.59.61,,"('id': 513137, 'action': 'click', 'time': '2023-11-08 14:45:19')"
165097,99272.0,134.121.246.71,2023-04-05 21:40:11,"('id': 9050, 'action': 'search', 'time': '2023-04-05 21:40:11')"
285909,17419.0,232.168.40.170,2023-05-27 05:24:44,"('id': 755547, 'action': 'search', 'time': '2023-05-27 05:24:44')"
599099,,96.121.22.238,2023-09-18 02:05:58,"('id': 863915, 'action': 'search', 'time': '2023-09-18 02:05:58')"
66978,,55.17.240.195,2023-02-18 08:54:30,"('id': 172134, 'action': 'search', 'time': '2023-02-18 08:54:30')"
486287,,219.111.54.32,2023-08-14 10:49:03,"('id': 903271, 'action': 'search', 'time': '2023-08-14 10:49:03')"
638644,,228.62.235.40,2023-09-28 02:56:00,"('id': 199668, 'action': 'search', 'time': '2023-09-28 02:56:00')"
993374,,200.172.104.12,2023-12-26 18:25:12,"('id': 413449, 'action': 'search', 'time': '2023-12-26 18:25:12')"
508091,,122.222.175.25,2023-08-22 09:50:21,"('id': 88243, 'action': 'search', 'time': '2023-08-22 09:50:21')"
